"trial","RT","gaze_dir","target_dir","congr","eye_shift","SOA","ydiff","xdiff","blink","su","sac_dir","correct_sac","too_fast","too_slow"
111,309,"Left","Left","Congruent","Shift head",500,-7.09999999999997,-208.2,"No blink","p19","Left",1,0,0
111,98,"Left","Right","Incongruent","Shift head",900,22.6,236.3,"No blink","p20","Right",1,0,0
111,161,"Left","Right","Incongruent","Shift head",900,-25.9,223.8,"No blink","p21","Right",1,0,0
111,255,"Left","Left","Congruent","Shift head",100,-15,-202.5,"No blink","p22","Left",1,0,0
112,286,"Left","Right","Incongruent","Shift eyes",500,-15.5,207.3,"No blink","p1","Right",1,0,0
112,157,"Right","Left","Incongruent","Shift head",900,27.5,-190,"No blink","p2","Left",1,0,0
112,356,"Left","Right","Incongruent","Shift eyes",100,-27.8,208.1,"No blink","p3","Right",1,0,0
112,187,"Right","Right","Congruent","Shift eyes",100,5.20000000000005,177,"No blink","p4","Right",1,0,0
112,314,"Left","Right","Incongruent","Shift eyes",500,1.10000000000002,192.1,"Contains blink","p5","Right",1,0,0
112,357,"Right","Left","Incongruent","Shift head",100,13.1,-227.7,"No blink","p6","Left",1,0,0
112,33,"Left","Left","Congruent","Shift head",100,-2.59999999999997,-219.5,"No blink","p7","Left",1,1,0
112,398,"Right","Left","Incongruent","Shift eyes",100,-7.10000000000002,-255.2,"No blink","p8","Left",1,0,0
112,372,"Right","Left","Incongruent","Shift eyes",100,-58.5,-210.1,"No blink","p9","Left",1,0,0
112,233,"Left","Right","Incongruent","Shift head",900,5.5,216.9,"No blink","p10","Right",1,0,0
112,223,"Left","Left","Congruent","Shift eyes",100,2.10000000000002,-177.3,"No blink","p11","Left",1,0,0
112,245,"Right","Right","Congruent","Shift head",500,11,224.4,"No blink","p12","Right",1,0,0
112,1055,"Left","Left","Congruent","Shift head",500,-4.89999999999998,203.5,"No blink","p13","Right",0,0,1
112,337,"Right","Left","Incongruent","Shift head",900,4.69999999999999,-260.5,"No blink","p14","Left",1,0,0
112,284,"Right","Left","Incongruent","Shift head",500,24.4,-230.8,"Contains blink","p15","Left",1,0,0
112,225,"Left","Right","Incongruent","Shift eyes",500,16.3,211.3,"No blink","p16","Right",1,0,0
112,230,"Left","Right","Incongruent","Shift head",500,-4.30000000000001,266.3,"No blink","p17","Right",1,0,0
112,331,"Right","Left","Incongruent","Shift head",900,-0.899999999999977,-223,"No blink","p18","Left",1,0,0
112,354,"Left","Right","Incongruent","Shift head",100,-33.9,212.8,"No blink","p19","Right",1,0,0
112,130,"Left","Right","Incongruent","Shift head",100,10.3,240.8,"No blink","p20","Right",1,0,0
112,246,"Left","Right","Incongruent","Shift eyes",500,3.60000000000002,256.2,"No blink","p21","Right",1,0,0
112,180,"Right","Right","Congruent","Shift head",100,1.60000000000002,222.4,"No blink","p22","Right",1,0,0
113,283,"Right","Left","Incongruent","Shift eyes",500,-5,-215.5,"No blink","p1","Left",1,0,0
113,435,"Right","Right","Congruent","Shift eyes",100,-0.199999999999989,204.7,"No blink","p2","Right",1,0,0
113,355,"Left","Left","Congruent","Shift head",100,15.5,-251.9,"No blink","p3","Left",1,0,0
113,194,"Left","Right","Incongruent","Shift head",100,10.8,204.4,"No blink","p4","Right",1,0,0
113,217,"Right","Right","Congruent","Shift head",100,-9.59999999999997,250.5,"No blink","p5","Right",1,0,0
113,334,"Left","Left","Congruent","Shift eyes",500,-4,-190.8,"No blink","p6","Left",1,0,0
113,51,"Left","Right","Incongruent","Shift eyes",100,6.60000000000002,239.2,"No blink","p7","Right",1,1,0
113,212,"Left","Right","Incongruent","Shift eyes",900,-2.80000000000001,230.5,"No blink","p8","Right",1,0,0
113,172,"Left","Left","Congruent","Shift eyes",900,-19.7,114.9,"No blink","p9","Right",0,0,0
113,407,"Left","Right","Incongruent","Shift head",100,1.19999999999999,235.7,"No blink","p10","Right",1,0,0
113,197,"Left","Right","Incongruent","Shift head",100,-9.89999999999998,166.2,"No blink","p11","Right",1,0,0
113,256,"Left","Left","Congruent","Shift eyes",500,5.60000000000002,-220.8,"No blink","p12","Left",1,0,0
113,341,"Right","Left","Incongruent","Shift head",100,27.1,-232.7,"No blink","p13","Left",1,0,0
113,358,"Left","Left","Congruent","Shift head",500,0.900000000000034,-255.6,"No blink","p14","Left",1,0,0
113,287,"Right","Left","Incongruent","Shift head",900,-11.8,-143.5,"No blink","p15","Left",1,0,0
113,280,"Right","Left","Incongruent","Shift head",100,-44.5,-235.9,"No blink","p16","Left",1,0,0
113,312,"Right","Left","Incongruent","Shift eyes",500,11,-236.5,"No blink","p17","Left",1,0,0
113,424,"Left","Left","Congruent","Shift head",100,-7.19999999999999,-210.8,"No blink","p18","Left",1,0,0
113,411,"Left","Left","Congruent","Shift head",100,-23.2,-226.5,"No blink","p19","Left",1,0,0
113,110,"Left","Right","Incongruent","Shift head",900,22.1,229.8,"No blink","p20","Right",1,0,0
113,324,"Right","Left","Incongruent","Shift head",900,-3.19999999999999,-287.4,"No blink","p21","Left",1,0,0
113,223,"Left","Right","Incongruent","Shift head",100,-9.09999999999997,224.1,"No blink","p22","Right",1,0,0
114,488,"Right","Right","Congruent","Shift head",100,-19.6,201.4,"No blink","p1","Right",1,0,0
114,211,"Left","Left","Congruent","Shift eyes",900,27.2,-176.7,"No blink","p2","Left",1,0,0
114,315,"Left","Right","Incongruent","Shift eyes",500,-26.5,161,"No blink","p3","Right",1,0,0
114,277,"Left","Left","Congruent","Shift eyes",900,-20.6,-210.3,"No blink","p4","Left",1,0,0
114,355,"Right","Left","Incongruent","Shift head",500,-0.400000000000034,-470.1,"No blink","p5","Left",1,0,0
114,319,"Right","Right","Congruent","Shift head",500,-4.60000000000002,203.1,"No blink","p6","Right",1,0,0
114,119,"Right","Right","Congruent","Shift eyes",900,-32.5,-326.2,"Contains blink","p7","Left",0,0,0
114,405,"Left","Right","Incongruent","Shift head",100,-7.10000000000002,235.8,"No blink","p8","Right",1,0,0
114,198,"Right","Right","Congruent","Shift head",900,-7.60000000000002,208.9,"No blink","p9","Right",1,0,0
114,440,"Right","Left","Incongruent","Shift head",100,-10.7,-233,"No blink","p10","Left",1,0,0
114,183,"Right","Right","Congruent","Shift head",100,-15.3,220.5,"No blink","p11","Right",1,0,0
114,270,"Right","Left","Incongruent","Shift eyes",500,6,-217.7,"No blink","p12","Left",1,0,0
114,255,"Right","Right","Congruent","Shift head",500,-10.9,223.3,"No blink","p13","Right",1,0,0
114,346,"Right","Right","Congruent","Shift eyes",500,-4,190.9,"No blink","p14","Right",1,0,0
114,296,"Left","Right","Incongruent","Shift eyes",900,3.19999999999999,199.8,"Contains blink","p15","Right",1,0,0
114,333,"Left","Right","Incongruent","Shift eyes",100,-15.8,222.4,"No blink","p16","Right",1,0,0
114,276,"Right","Right","Congruent","Shift eyes",100,-8.30000000000001,284.5,"No blink","p17","Right",1,0,0
114,311,"Left","Left","Congruent","Shift head",900,-4.19999999999999,-177.5,"No blink","p18","Left",1,0,0
114,445,"Right","Left","Incongruent","Shift eyes",100,-11.5,-189.6,"No blink","p19","Left",1,0,0
114,94,"Right","Right","Congruent","Shift head",900,27.9,249.8,"No blink","p20","Right",1,0,0
114,517,"Left","Right","Incongruent","Shift eyes",100,-6.70000000000005,252.6,"No blink","p21","Right",1,0,0
114,225,"Right","Left","Incongruent","Shift head",500,-27.7,-240.9,"No blink","p22","Left",1,0,0
115,354,"Right","Right","Congruent","Shift head",900,-31,428.8,"No blink","p1","Right",1,0,0
115,307,"Left","Left","Congruent","Shift head",100,-2.70000000000005,-196.8,"No blink","p2","Left",1,0,0
115,275,"Right","Right","Congruent","Shift eyes",900,-9,187,"No blink","p3","Right",1,0,0
115,328,"Left","Right","Incongruent","Shift head",900,13.2,209.2,"No blink","p4","Right",1,0,0
115,276,"Right","Left","Incongruent","Shift head",900,-8,-236.3,"No blink","p5","Left",1,0,0
115,329,"Left","Right","Incongruent","Shift head",100,5.69999999999999,227.2,"No blink","p6","Right",1,0,0
115,8,"Left","Right","Incongruent","Shift head",500,3.30000000000001,27.6,"No blink","p7","Insufficient amplitude",0,1,0
115,233,"Right","Left","Incongruent","Shift eyes",900,-2.69999999999999,-236.5,"No blink","p8","Left",1,0,0
115,178,"Right","Left","Incongruent","Shift eyes",500,-5.60000000000002,-217.1,"No blink","p9","Left",1,0,0
115,337,"Right","Right","Congruent","Shift head",900,6.79999999999995,214.3,"No blink","p10","Right",1,0,0
115,346,"Left","Right","Incongruent","Shift head",500,-14.1,191.3,"No blink","p11","Right",1,0,0
115,589,"Right","Right","Congruent","Shift eyes",100,2.5,241.6,"No blink","p12","Right",1,0,1
115,268,"Right","Left","Incongruent","Shift head",100,24.7,-228.7,"No blink","p13","Left",1,0,0
115,404,"Right","Left","Incongruent","Shift eyes",100,-1.30000000000001,-222,"No blink","p14","Left",1,0,0
115,323,"Right","Left","Incongruent","Shift head",500,-10.9,-182.4,"No blink","p15","Left",1,0,0
115,294,"Left","Right","Incongruent","Shift head",100,-18.2,223.4,"No blink","p16","Right",1,0,0
115,247,"Right","Right","Congruent","Shift head",900,99.2,227.4,"Contains blink","p17","Right",1,0,0
115,316,"Right","Left","Incongruent","Shift head",500,-3,-180.7,"No blink","p18","Left",1,0,0
115,267,"Right","Left","Incongruent","Shift eyes",500,-19.3,-218.5,"No blink","p19","Left",1,0,0
115,92,"Right","Left","Incongruent","Shift eyes",900,15.7,-220.4,"No blink","p20","Left",1,0,0
115,256,"Left","Right","Incongruent","Shift head",500,-8.20000000000005,229.7,"No blink","p21","Right",1,0,0
115,248,"Right","Right","Congruent","Shift head",900,-3.90000000000003,238.7,"No blink","p22","Right",1,0,0
116,258,"Left","Left","Congruent","Shift eyes",900,-4.80000000000001,-191.3,"No blink","p1","Left",1,0,0
116,300,"Left","Left","Congruent","Shift head",900,29.3,-176.2,"No blink","p2","Left",1,0,0
116,406,"Right","Left","Incongruent","Shift head",100,-14.1,-260.4,"No blink","p3","Left",1,0,0
116,5,"Right","Right","Congruent","Shift eyes",900,9.30000000000001,201.1,"No blink","p4","Right",1,1,0
116,352,"Left","Left","Congruent","Shift eyes",100,-10.2,-225.5,"No blink","p5","Left",1,0,0
116,297,"Right","Right","Congruent","Shift head",100,-0.0999999999999659,221.9,"No blink","p6","Right",1,0,0
116,143,"Left","Right","Incongruent","Shift eyes",900,-0.199999999999989,-0.699999999999932,"No blink","p7","Insufficient amplitude",0,0,0
116,328,"Left","Left","Congruent","Shift head",100,-5.40000000000003,-238.6,"No blink","p8","Left",1,0,0
116,301,"Right","Right","Congruent","Shift head",100,-4.39999999999998,224.8,"No blink","p9","Right",1,0,0
116,439,"Left","Right","Incongruent","Shift eyes",100,13,217,"No blink","p10","Right",1,0,0
116,227,"Right","Left","Incongruent","Shift head",900,0.300000000000011,-207.1,"No blink","p11","Left",1,0,0
116,231,"Right","Left","Incongruent","Shift eyes",100,8.09999999999997,-207.7,"No blink","p12","Left",1,0,0
116,295,"Right","Left","Incongruent","Shift eyes",900,21.6,-207.9,"No blink","p13","Left",1,0,0
116,297,"Right","Left","Incongruent","Shift eyes",900,2.90000000000003,-223.9,"No blink","p14","Left",1,0,0
116,537,"Right","Left","Incongruent","Shift eyes",100,-6.69999999999999,19.8000000000001,"No blink","p15","Insufficient amplitude",0,0,0
116,245,"Right","Right","Congruent","Shift head",900,4.80000000000001,202.3,"No blink","p16","Right",1,0,0
116,210,"Left","Right","Incongruent","Shift head",500,-18.2,267.8,"No blink","p17","Right",1,0,0
116,265,"Right","Right","Congruent","Shift eyes",900,-13.6,191.8,"No blink","p18","Right",1,0,0
116,334,"Left","Right","Incongruent","Shift head",900,-3.40000000000003,11.1,"No blink","p19","Insufficient amplitude",0,0,0
116,140,"Left","Left","Congruent","Shift eyes",100,14.2,-218.1,"No blink","p20","Left",1,0,0
116,184,"Left","Right","Incongruent","Shift eyes",900,-13.4,229.3,"No blink","p21","Right",1,0,0
116,242,"Right","Left","Incongruent","Shift eyes",900,-15.9,-202.8,"No blink","p22","Left",1,0,0
117,299,"Left","Right","Incongruent","Shift eyes",900,-22.1,215.5,"No blink","p1","Right",1,0,0
117,289,"Left","Right","Incongruent","Shift head",500,-21.8,203.4,"No blink","p2","Right",1,0,0
117,264,"Left","Right","Incongruent","Shift head",500,-5.59999999999997,202.7,"No blink","p3","Right",1,0,0
117,137,"Right","Left","Incongruent","Shift head",500,12.1,-9.89999999999998,"No blink","p4","Insufficient amplitude",0,0,0
117,471,"Right","Right","Congruent","Shift eyes",100,-12.3,233.7,"No blink","p5","Right",1,0,0
117,397,"Left","Left","Congruent","Shift eyes",100,3.60000000000002,-245.6,"No blink","p6","Left",1,0,0
117,71,"Right","Right","Congruent","Shift head",900,-36.5,-294.9,"No blink","p7","Left",0,1,0
117,117,"Left","Left","Congruent","Shift head",500,-4.29999999999995,-2.29999999999995,"No blink","p8","Insufficient amplitude",0,0,0
117,271,"Left","Right","Incongruent","Shift eyes",100,9.79999999999995,226.2,"No blink","p9","Right",1,0,0
117,329,"Left","Left","Congruent","Shift head",100,-11.3,-230.9,"No blink","p10","Left",1,0,0
117,219,"Left","Right","Incongruent","Shift head",900,-11,189.6,"No blink","p11","Right",1,0,0
117,170,"Left","Right","Incongruent","Shift head",900,-1,231.9,"No blink","p12","Right",1,0,0
117,295,"Left","Left","Congruent","Shift eyes",500,28,-242.9,"No blink","p13","Left",1,0,0
117,314,"Left","Right","Incongruent","Shift head",500,-6.39999999999998,195.5,"No blink","p14","Right",1,0,0
117,238,"Right","Right","Congruent","Shift head",900,16.6,236.5,"No blink","p15","Right",1,0,0
117,195,"Right","Left","Incongruent","Shift head",500,-40.9,-210.9,"No blink","p16","Left",1,0,0
117,418,"Left","Left","Congruent","Shift eyes",100,-1.30000000000001,-204,"No blink","p17","Left",1,0,0
117,302,"Left","Right","Incongruent","Shift head",500,-8.5,219.6,"No blink","p18","Right",1,0,0
117,380,"Right","Right","Congruent","Shift head",500,-16.5,218.2,"No blink","p19","Right",1,0,0
117,135,"Left","Right","Incongruent","Shift eyes",100,8.30000000000001,228.9,"No blink","p20","Right",1,0,0
117,313,"Right","Left","Incongruent","Shift eyes",500,-20.6,-278.6,"No blink","p21","Left",1,0,0
117,237,"Right","Right","Congruent","Shift head",100,-7.80000000000001,239.2,"No blink","p22","Right",1,0,0
118,647,"Right","Right","Congruent","Shift eyes",100,-3.40000000000003,232.6,"No blink","p1","Right",1,0,1
118,222,"Right","Right","Congruent","Shift head",900,-30.1,220,"No blink","p2","Right",1,0,0
118,299,"Left","Right","Incongruent","Shift eyes",500,-21.9,208.9,"No blink","p3","Right",1,0,0
118,359,"Right","Left","Incongruent","Shift head",100,-10,-229.1,"No blink","p4","Left",1,0,0
118,361,"Left","Right","Incongruent","Shift head",500,-25.1,232.1,"No blink","p5","Right",1,0,0
118,304,"Right","Right","Congruent","Shift head",100,12.2,215.6,"No blink","p6","Right",1,0,0
118,74,"Right","Left","Incongruent","Shift head",100,-13.1,-234.3,"No blink","p7","Left",1,1,0
118,240,"Right","Left","Incongruent","Shift head",500,-12.5,-255.3,"No blink","p8","Left",1,0,0
118,165,"Right","Right","Congruent","Shift head",500,7.69999999999999,230.4,"No blink","p9","Right",1,0,0
118,245,"Left","Left","Congruent","Shift eyes",900,-7.09999999999997,-237.8,"No blink","p10","Left",1,0,0
118,298,"Left","Right","Incongruent","Shift head",500,-7,175.1,"No blink","p11","Right",1,0,0
118,253,"Left","Right","Incongruent","Shift head",500,6.69999999999999,202.4,"No blink","p12","Right",1,0,0
118,317,"Left","Right","Incongruent","Shift head",500,-18.7,198.6,"No blink","p13","Right",1,0,0
118,349,"Right","Left","Incongruent","Shift eyes",500,2.5,-245.1,"No blink","p14","Left",1,0,0
118,266,"Right","Right","Congruent","Shift eyes",900,-0.300000000000011,214.5,"No blink","p15","Right",1,0,0
118,218,"Right","Right","Congruent","Shift head",900,-18.9,207.1,"No blink","p16","Right",1,0,0
118,307,"Left","Left","Congruent","Shift head",900,5.69999999999999,-202.6,"No blink","p17","Left",1,0,0
118,359,"Right","Left","Incongruent","Shift head",100,3.89999999999998,-202.2,"No blink","p18","Left",1,0,0
118,401,"Left","Right","Incongruent","Shift eyes",100,-15.2,205.3,"No blink","p19","Right",1,0,0
118,105,"Right","Left","Incongruent","Shift eyes",500,17.3,-209.6,"No blink","p20","Left",1,0,0
118,206,"Right","Right","Congruent","Shift eyes",900,3.80000000000001,232.3,"No blink","p21","Right",1,0,0
118,105,"Right","Left","Incongruent","Shift eyes",900,-4.80000000000001,127.7,"No blink","p22","Right",0,0,0
119,286,"Left","Left","Congruent","Shift eyes",900,-16.3,-263.9,"No blink","p1","Left",1,0,0
119,317,"Right","Right","Congruent","Shift head",900,-6.10000000000002,193.3,"No blink","p2","Right",1,0,0
119,287,"Left","Left","Congruent","Shift eyes",500,18.7,-237.9,"No blink","p3","Left",1,0,0
119,265,"Left","Right","Incongruent","Shift head",900,15.7,195.3,"No blink","p4","Right",1,0,0
119,419,"Right","Right","Congruent","Shift eyes",100,0,214.2,"No blink","p5","Right",1,0,0
119,271,"Left","Left","Congruent","Shift head",900,11.8,-236.8,"No blink","p6","Left",1,0,0
119,253,"Right","Right","Congruent","Shift head",900,-33,-499.8,"Contains blink","p7","Left",0,0,0
119,234,"Right","Left","Incongruent","Shift eyes",500,-4.39999999999998,-242.6,"No blink","p8","Left",1,0,0
119,112,"Right","Right","Congruent","Shift head",900,-0.699999999999989,229.5,"No blink","p9","Right",1,0,0
119,261,"Left","Right","Incongruent","Shift head",500,2.90000000000003,217.8,"No blink","p10","Right",1,0,0
119,244,"Left","Left","Congruent","Shift head",100,-1.59999999999997,-204.3,"No blink","p11","Left",1,0,0
119,289,"Left","Right","Incongruent","Shift eyes",100,12.6,232.9,"No blink","p12","Right",1,0,0
119,223,"Left","Right","Incongruent","Shift eyes",500,-12.8,208.2,"No blink","p13","Right",1,0,0
119,383,"Right","Right","Congruent","Shift eyes",100,-0.399999999999977,199.5,"No blink","p14","Right",1,0,0
119,362,"Right","Left","Incongruent","Shift head",100,-14.2,-171,"No blink","p15","Left",1,0,0
119,243,"Left","Left","Congruent","Shift head",500,-17.1,-227.5,"No blink","p16","Left",1,0,0
119,370,"Right","Left","Incongruent","Shift eyes",100,-0.199999999999989,-202.6,"No blink","p17","Left",1,0,0
119,310,"Left","Right","Incongruent","Shift eyes",100,-16.3,215.8,"No blink","p18","Right",1,0,0
119,239,"Right","Right","Congruent","Shift eyes",500,-13.6,200.3,"No blink","p19","Right",1,0,0
119,74,"Left","Left","Congruent","Shift head",100,15.8,-158.8,"No blink","p20","Left",1,1,0
119,209,"Left","Right","Incongruent","Shift head",500,-9.59999999999997,248.9,"Contains blink","p21","Right",1,0,0
119,343,"Right","Right","Congruent","Shift eyes",100,4.20000000000005,235.5,"No blink","p22","Right",1,0,0
120,420,"Left","Left","Congruent","Shift eyes",100,-8.39999999999998,-160.6,"No blink","p1","Left",1,0,0
